Time(s),CH1V
2.112500e+00,9.986200e-01
2.115000e+00,9.351125e-01
2.117500e+00,7.813866e-01
2.120000e+00,5.565386e-01
2.122500e+00,2.762361e-01
2.125000e+00,-2.938173e-02
2.127500e+00,-3.435709e-01
2.130000e+00,-6.130297e-01
2.132500e+00,-8.340106e-01
2.135000e+00,-9.572783e-01
2.137500e+00,-9.951915e-01
2.140000e+00,-9.432851e-01
2.142500e+00,-7.870078e-01
2.145000e+00,-5.668242e-01
2.147500e+00,-2.865616e-01
2.150000e+00,2.200640e-02
2.152500e+00,3.343218e-01
2.155000e+00,6.040996e-01
2.157500e+00,8.205357e-01
2.160000e+00,9.530923e-01
2.162500e+00,9.996964e-01
2.165000e+00,9.434845e-01
2.167500e+00,7.892802e-01
2.170000e+00,5.541865e-01
2.172500e+00,2.829736e-01
2.175000e+00,-2.702960e-02
2.177500e+00,-3.411789e-01
2.180000e+00,-6.098403e-01
2.182500e+00,-8.255588e-01
2.185000e+00,-9.606670e-01
2.187500e+00,-1.004321e+00
2.190000e+00,-9.432054e-01
2.192500e+00,-7.934662e-01
2.195000e+00,-5.673425e-01
2.197500e+00,-2.781098e-01
2.200000e+00,2.423893e-02
2.202500e+00,3.337238e-01
2.205000e+00,6.066111e-01
2.207500e+00,8.215722e-01
2.210000e+00,9.517369e-01
2.212500e+00,9.916035e-01
2.215000e+00,9.431257e-01
2.217500e+00,7.907553e-01
2.220000e+00,5.581732e-01
2.222500e+00,2.812593e-01
2.225000e+00,-2.938173e-02
2.227500e+00,-3.446074e-01
2.230000e+00,-6.155014e-01
2.232500e+00,-8.220108e-01
2.235000e+00,-9.666868e-01
2.237500e+00,-9.992978e-01
2.240000e+00,-9.388599e-01
2.242500e+00,-7.875261e-01
2.245000e+00,-5.589306e-01
2.247500e+00,-2.799836e-01
2.250000e+00,2.667080e-02
2.252500e+00,3.329664e-01
2.255000e+00,6.026644e-01
2.257500e+00,8.277116e-01
2.260000e+00,9.629394e-01
2.262500e+00,9.990187e-01
2.265000e+00,9.436041e-01
2.267500e+00,7.816657e-01
2.270000e+00,5.651498e-01
2.272500e+00,2.771530e-01
2.275000e+00,-3.595973e-02
2.277500e+00,-3.350793e-01
2.280000e+00,-6.113154e-01
2.282500e+00,-8.292665e-01
2.285000e+00,-9.666071e-01
2.287500e+00,-9.960287e-01
2.290000e+00,-9.442818e-01
2.292500e+00,-7.832603e-01
2.295000e+00,-5.671033e-01
2.297500e+00,-2.851264e-01
2.300000e+00,2.360106e-02
2.302500e+00,3.395842e-01
2.305000e+00,6.039002e-01
2.307500e+00,8.265954e-01
2.310000e+00,9.610656e-01
2.312500e+00,1.003723e+00
2.315000e+00,9.410924e-01
2.317500e+00,7.822637e-01
2.320000e+00,5.629173e-01
2.322500e+00,2.749205e-01
2.325000e+00,-2.643160e-02
2.327500e+00,-3.434114e-01
2.330000e+00,-6.093619e-01
2.332500e+00,-8.253595e-01
2.335000e+00,-9.646537e-01
2.337500e+00,-1.005876e+00
2.340000e+00,-9.381822e-01
2.342500e+00,-7.983698e-01
2.345000e+00,-5.636747e-01
2.347500e+00,-2.863622e-01
2.350000e+00,2.403960e-02
2.352500e+00,3.387470e-01
2.355000e+00,6.074085e-01
2.357500e+00,8.203363e-01
2.360000e+00,9.507800e-01
2.362500e+00,9.997363e-01
2.365000e+00,9.331989e-01
2.367500e+00,7.947419e-01
2.370000e+00,5.621598e-01
2.372500e+00,2.750800e-01
2.375000e+00,-2.742826e-02
2.377500e+00,-3.363949e-01
2.380000e+00,-6.152622e-01
2.382500e+00,-8.214526e-01
2.385000e+00,-9.627401e-01
2.387500e+00,-1.003444e+00
2.390000e+00,-9.365875e-01
2.392500e+00,-7.896789e-01
2.395000e+00,-5.696149e-01
2.397500e+00,-2.874785e-01
2.400000e+00,2.392000e-02
2.402500e+00,3.306142e-01
2.405000e+00,6.135878e-01
2.407500e+00,8.221702e-01
2.410000e+00,9.599095e-01
2.412500e+00,9.991782e-01
2.415000e+00,9.339962e-01
2.417500e+00,7.862504e-01
2.420000e+00,5.579339e-01
2.422500e+00,2.722893e-01
2.425000e+00,-2.978040e-02
2.427500e+00,-3.414978e-01
2.430000e+00,-6.117539e-01
2.432500e+00,-8.292266e-01
2.435000e+00,-9.538498e-01
2.437500e+00,-1.005756e+00
2.440000e+00,-9.479894e-01
2.442500e+00,-7.914729e-01
2.445000e+00,-5.619605e-01
2.447500e+00,-2.791065e-01
2.450000e+00,2.212600e-02
2.452500e+00,3.294581e-01
2.455000e+00,6.029434e-01
2.457500e+00,8.216519e-01
2.460000e+00,9.546072e-01
2.462500e+00,1.000374e+00
2.465000e+00,9.339563e-01
2.467500e+00,7.837786e-01
2.470000e+00,5.590502e-01
2.472500e+00,2.828540e-01
2.475000e+00,-3.380693e-02
2.477500e+00,-3.445676e-01
2.480000e+00,-6.107573e-01
2.482500e+00,-8.284692e-01
2.485000e+00,-9.577966e-01
2.487500e+00,-1.005118e+00
2.490000e+00,-9.478299e-01
2.492500e+00,-7.911539e-01
2.495000e+00,-5.608442e-01d:\nick\screen30.csv
2.497500e+00,2.962093e-02
